target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,knn,5492,2747,2746,0.227990289,0.326141269,0.478493933,0.359120792,0.496753553,0.032979522,0.018259619,0.091834066,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,extra_trees,5492,2747,2746,0.191390130,0.358392226,0.442515957,0.359120792,0.496753553,0.000728566,0.054237596,0.002028749,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,hist_gradient_boosting,5492,2747,2746,0.214366817,0.341694305,0.441421730,0.359120792,0.496753553,0.017426487,0.055331823,0.048525418,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,knn,5492,2747,2746,0.205779576,0.302276055,0.378304487,0.359120792,0.496753553,0.056844737,0.118449065,0.158288626,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,extra_trees,5492,2747,2746,0.000000000,0.301918444,0.350498117,0.359120792,0.496753553,0.057202347,0.146255436,0.159284421,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,lattice_descriptors,admissible,hist_gradient_boosting,5492,2747,2746,0.125636981,0.278488054,0.330572899,0.359120792,0.496753553,0.080632737,0.166180654,0.224528178,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,knn,5492,2747,2746,0.172721091,0.287122331,0.324226505,0.359120792,0.496753553,0.071998461,0.172527047,0.200485358,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,extra_trees,5492,2747,2746,0.000000000,0.278065942,0.297108644,0.359120792,0.496753553,0.081054849,0.199644909,0.225703582,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_lattice_descriptors,admissible,hist_gradient_boosting,5492,2747,2746,0.089830237,0.237259915,0.285467565,0.359120792,0.496753553,0.121860877,0.211285988,0.339331165,true,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_hash_shortcut,negative_control,knn,5492,2747,2746,0.377981882,0.275419133,0.754142712,0.359120792,0.496753553,0.083701658,-0.257389160,0.233073830,false,true
