phase144_row_id,reference_id,formula,normalized_formula,microstructure,processing_method,phase_family,grain_size_um,exp_density_g_cm3,calc_density_g_cm3,hardness_hv,test_type,test_temperature_c,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_pct,elongation_plastic_pct,young_modulus_gpa,calculated_young_modulus_gpa,oxygen_wppm,nitrogen_wppm,carbon_wppm,reference_doi,reference_year,reference_title,dominant_element,chemistry_family_key,formula_hash16,reference_hash16,formula_reference_hash16,element_count,entropy_fraction,max_fraction,transition_metal_fraction,post_transition_fraction,rare_earth_fraction,mean_atomic_number,max_atomic_number,mean_electronegativity,electronegativity_range,frac_H,frac_He,frac_Li,frac_Be,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Ne,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_Ar,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Kr,frac_Rb,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Tc,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Xe,frac_Cs,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Pm,frac_Sm,frac_Eu,frac_Gd,frac_Tb,frac_Dy,frac_Ho,frac_Er,frac_Tm,frac_Yb,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,frac_Po,frac_At,frac_Rn,frac_Fr,frac_Ra,frac_Ac,frac_Th,frac_Pa,frac_U
MPEA-00010,37,Co1 Cr1 Mn1 Ni1,Co1Cr1Mn1Ni1,FCC,WROUGHT,FCC,36.000000000,,8.100000000,,T,25.000000000,282.000000000,694.000000000,44.000000000,,,222.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Co+Cr+Mn+Ni,4869a5727bcaf769,08c3ea7eccbc0956,311e20268a2a5d53,4,1.386294361,0.250000000,1.000000000,0.000000000,0.000000000,26.000000000,28.000000000,1.750000000,0.360000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.000000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00011,37,Co1 Cr1 Ni1,Co1Cr1Ni1,FCC,WROUGHT,FCC,41.000000000,,8.300000000,,T,25.000000000,300.000000000,860.000000000,60.000000000,,,231.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Co+Cr+Ni,8878c2296654e3d0,08c3ea7eccbc0956,ef24ec068ad95fe2,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,26.333333333,28.000000000,1.816666667,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.000000000,0.333333333,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00012,37,Co1 Fe1 Mn1 Ni1,Co1Fe1Mn1Ni1,FCC,WROUGHT,FCC,48.000000000,,8.200000000,,T,25.000000000,170.000000000,550.000000000,41.000000000,,,204.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Co+Fe+Mn+Ni,67b3bd00a1759dd1,08c3ea7eccbc0956,b399c34fd7520376,4,1.386294361,0.250000000,1.000000000,0.000000000,0.000000000,26.500000000,28.000000000,1.792500000,0.360000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00013,37,Co1 Fe1 Ni1,Co1Fe1Ni1,FCC,WROUGHT,FCC,28.000000000,,8.500000000,,T,25.000000000,211.000000000,513.000000000,31.000000000,,,207.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Co+Fe+Ni,31bee2ae7b8919dc,08c3ea7eccbc0956,22fb6e8d44747cd0,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,27.000000000,28.000000000,1.873333333,0.080000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.333333333,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00014,37,Co1 Mn1 Ni1,Co1Mn1Ni1,FCC,WROUGHT,FCC,32.000000000,,8.400000000,,T,25.000000000,231.000000000,653.000000000,38.000000000,,,202.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Co+Mn+Ni,f9307f048a6970fe,08c3ea7eccbc0956,a7724f4db2d2ac98,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,26.666666667,28.000000000,1.780000000,0.360000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.000000000,0.333333333,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00015,37,Fe1 Mn1 Ni1,Fe1Mn1Ni1,FCC,WROUGHT,FCC,30.000000000,,8.100000000,,T,25.000000000,221.000000000,602.000000000,36.000000000,,,203.000000000,,,,10.1016/j.actamat.2014.08.026,2014.000000000,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures,Ni,Fe+Mn+Ni,1db98a58b1973dec,08c3ea7eccbc0956,97f69c317067185f,3,1.098612289,0.333333333,1.000000000,0.000000000,0.000000000,26.333333333,28.000000000,1.763333333,0.360000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.333333333,0.333333333,0.000000000,0.333333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00016,46,Co1 Cr1 Fe1 Nb0.103 Ni1,Co1Cr1Fe1Nb0.103Ni1,FCC+Sec.,CAST,other,175.000000000,,8.200000000,,T,25.000000000,318.000000000,622.000000000,19.000000000,,,,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,c92638be35ed5c2a,0cc698e2cfc35b44,51247063581d233d,5,1.468779517,0.243724104,1.000000000,0.000000000,0.000000000,26.620277845,41.000000000,1.814477212,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.243724104,0.000000000,0.243724104,0.243724104,0.243724104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025103583,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00017,46,Co1 Cr1 Fe1 Nb0.155 Ni1,Co1Cr1Fe1Nb0.155Ni1,FCC+Sec.,CAST,other,175.000000000,,8.200000000,,T,25.000000000,322.000000000,744.000000000,23.000000000,,,,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,729832e1bbb203d2,0cc698e2cfc35b44,0bcb39eaa3f2e9f6,5,1.493860244,0.240673887,1.000000000,0.000000000,0.000000000,26.800240674,41.000000000,1.811793020,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.240673887,0.000000000,0.240673887,0.240673887,0.240673887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.037304452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00018,46,Co1 Cr1 Fe1 Nb0.206 Ni1,Co1Cr1Fe1Nb0.206Ni1,FCC+Sec.,CAST,other,175.000000000,,8.200000000,,T,25.000000000,403.000000000,807.000000000,9.000000000,,,,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,a14da7177eb1c182,0cc698e2cfc35b44,d6998d65311878ca,5,1.513890845,0.237755587,1.000000000,0.000000000,0.000000000,26.972420352,41.000000000,1.809224917,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.237755587,0.000000000,0.237755587,0.237755587,0.237755587,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.048977651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00019,46,Co1 Cr1 Fe1 Nb0.309 Ni1,Co1Cr1Fe1Nb0.309Ni1,FCC+Sec.,CAST,other,175.000000000,,8.200000000,,T,25.000000000,479.000000000,879.000000000,4.000000000,,,,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,81a2c0d478c8f17f,0cc698e2cfc35b44,a98ecda04f22fe3a,5,1.544923526,0.232072407,1.000000000,0.000000000,0.000000000,27.307728011,41.000000000,1.804223718,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.232072407,0.000000000,0.232072407,0.232072407,0.232072407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.071710374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00020,46,Co1 Cr1 Fe1 Nb0.412 Ni1,Co1Cr1Fe1Nb0.412Ni1,FCC+Sec.,CAST,other,175.000000000,,8.200000000,,T,25.000000000,638.000000000,1004.000000000,1.000000000,,,,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,f37216b02eb4fcbb,0cc698e2cfc35b44,5a023a747c56a20a,5,1.567132624,0.226654578,1.000000000,0.000000000,0.000000000,27.627379873,41.000000000,1.799456029,0.310000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.226654578,0.000000000,0.226654578,0.226654578,0.226654578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.093381686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00021,46,Co1 Cr1 Fe1 Ni1,Co1Cr1Fe1Ni1,FCC,CAST,FCC,175.000000000,,8.200000000,,T,25.000000000,148.000000000,413.000000000,48.000000000,,,226.000000000,,,,10.1016/j.intermet.2015.01.004,2015.000000000,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys,Ni,Co+Cr+Fe+Ni,68d89bd08a463e79,0cc698e2cfc35b44,5a36db53bcdc2716,4,1.386294361,0.250000000,1.000000000,0.000000000,0.000000000,26.250000000,28.000000000,1.820000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00022,54,Al0.25 Co1 Cr1 Fe1 Ni1,Al0.25Co1Cr1Fe1Ni1,FCC,ANNEAL,FCC,,,7.700000000,110.000000000,missing,25.000000000,,,,,,213.000000000,,,,10.1016/j.jallcom.2009.08.090,2009.000000000,"Microstructure and mechanical property of as-cast, -homogenized, and -deformed AlxCoCrFeNi (0≤x≤2) high-entropy alloys",Ni,Co+Cr+Fe+Ni,221509c18d8ec86d,ba9b81a06e445a80,20b0d3b88915b405,5,1.528465710,0.235294118,0.941176471,0.058823529,0.000000000,25.470588235,28.000000000,1.807647059,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.058823529,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.235294118,0.000000000,0.235294118,0.235294118,0.235294118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00023,54,Al0.25 Co1 Cr1 Fe1 Ni1,Al0.25Co1Cr1Fe1Ni1,FCC,ANNEAL,FCC,,,7.700000000,113.000000000,missing,25.000000000,,,,,,213.000000000,,,,10.1016/j.jallcom.2009.08.090,2009.000000000,"Microstructure and mechanical property of as-cast, -homogenized, and -deformed AlxCoCrFeNi (0≤x≤2) high-entropy alloys",Ni,Co+Cr+Fe+Ni,221509c18d8ec86d,ba9b81a06e445a80,20b0d3b88915b405,5,1.528465710,0.235294118,0.941176471,0.058823529,0.000000000,25.470588235,28.000000000,1.807647059,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.058823529,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.235294118,0.000000000,0.235294118,0.235294118,0.235294118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00024,54,Al0.375 Co1 Cr1 Fe1 Ni1,Al0.375Co1Cr1Fe1Ni1,FCC,ANNEAL,FCC,,,7.500000000,131.000000000,missing,25.000000000,,,,,,207.000000000,,,,10.1016/j.jallcom.2009.08.090,2009.000000000,"Microstructure and mechanical property of as-cast, -homogenized, and -deformed AlxCoCrFeNi (0≤x≤2) high-entropy alloys",Ni,Co+Cr+Fe+Ni,ae8b355ec5d6af90,ba9b81a06e445a80,51a20074dc1cd459,5,1.559977599,0.228571429,0.914285714,0.085714286,0.000000000,25.114285714,28.000000000,1.802000000,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.085714286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.228571429,0.000000000,0.228571429,0.228571429,0.228571429,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
