target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.226689505,0.167165789,0.535089831,0.360067751,0.308400327,0.192901962,0.576352434,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.067123202,0.206895815,0.163781852,0.535089831,0.360067751,0.328194017,0.196285900,0.613343774,true,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_hash_shortcut,negative_control,knn,5493,2746,2746,0.327479713,0.666289181,0.469199009,0.535089831,0.360067751,-0.131199349,-0.109131258,-0.245191259,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,chemistry_family_shortcut,negative_control,knn,5493,2746,2746,0.201288799,0.492017076,0.310753456,0.535089831,0.360067751,0.043072756,0.049314295,0.080496308,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,dominant_element_shortcut,negative_control,knn,5493,2746,2746,0.209655379,0.362030953,0.256072746,0.535089831,0.360067751,0.173058878,0.103995005,0.323420233,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,dominant_element_shortcut,negative_control,extra_trees,5493,2746,2746,0.198507100,0.342019624,0.251729203,0.535089831,0.360067751,0.193070208,0.108338549,0.360818308,false,true
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,knn,5493,2746,2746,0.154557374,0.312459423,0.573639798,0.365296795,0.645393454,0.052837372,0.071753656,0.144642310,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,extra_trees,5493,2746,2746,0.053951115,0.255145233,0.507842793,0.365296795,0.645393454,0.110151562,0.137550661,0.301539907,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.094089264,0.246976293,0.502873965,0.365296795,0.645393454,0.118320502,0.142519489,0.323902382,false,false
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,common_element_fractions,admissible,knn,5493,2746,2746,0.189425505,0.315408568,0.576456698,0.365296795,0.645393454,0.049888227,0.068936756,0.136569023,false,false
